DATE_DECADE,A2ohneGesang,A2mitGesang,GesangOhneA2,wederA2nochGesang,TAXON
9,38.0,0.0,1.0,149.0,Hausrotschwanz
10,53.0,0.0,0.0,104.0,Hausrotschwanz
11,88.0,1.0,0.0,114.0,Hausrotschwanz
12,64.0,0.0,0.0,84.0,Hausrotschwanz
13,55.0,0.0,0.0,56.0,Hausrotschwanz
14,30.0,0.0,0.0,32.0,Hausrotschwanz
15,44.0,0.0,0.0,53.0,Hausrotschwanz
16,28.0,1.0,0.0,41.0,Hausrotschwanz
17,20.0,0.0,0.0,35.0,Hausrotschwanz
18,19.0,0.0,0.0,46.0,Hausrotschwanz
19,14.0,0.0,0.0,63.0,Hausrotschwanz
20,4.0,0.0,0.0,51.0,Hausrotschwanz
21,2.0,0.0,0.0,50.0,Hausrotschwanz
22,1.0,0.0,0.0,42.0,Hausrotschwanz
23,0.0,0.0,1.0,36.0,Hausrotschwanz
24,0.0,0.0,1.0,42.0,Hausrotschwanz
25,0.0,0.0,6.0,48.0,Hausrotschwanz
26,0.0,0.0,17.0,57.0,Hausrotschwanz
27,0.0,0.0,15.0,71.0,Hausrotschwanz
28,0.0,0.0,5.0,79.0,Hausrotschwanz
29,0.0,0.0,8.0,83.0,Hausrotschwanz
30,0.0,0.0,2.0,23.0,Hausrotschwanz
31,0.0,0.0,4.0,4.0,Hausrotschwanz
32,0.0,0.0,0.0,6.0,Hausrotschwanz
33,0.0,0.0,0.0,3.0,Hausrotschwanz
34,0.0,0.0,0.0,2.0,Hausrotschwanz
35,0.0,0.0,0.0,8.0,Hausrotschwanz
36,0.0,0.0,0.0,5.0,Hausrotschwanz
1,0.0,0.0,0.0,94.0,Haussperling
2,0.0,0.0,0.0,49.0,Haussperling
3,0.0,0.0,0.0,49.0,Haussperling
4,0.0,0.0,0.0,54.0,Haussperling
5,0.0,0.0,0.0,45.0,Haussperling
6,3.0,0.0,0.0,49.0,Haussperling
7,5.0,0.0,0.0,72.0,Haussperling
8,13.0,0.0,0.0,62.0,Haussperling
9,13.0,0.0,0.0,56.0,Haussperling
10,19.0,0.0,0.0,63.0,Haussperling
11,27.0,0.0,0.0,51.0,Haussperling
12,20.0,0.0,1.0,65.0,Haussperling
13,17.0,0.0,0.0,71.0,Haussperling
14,11.0,0.0,1.0,54.0,Haussperling
15,30.0,1.0,0.0,76.0,Haussperling
16,11.0,0.0,0.0,46.0,Haussperling
17,8.0,0.0,0.0,38.0,Haussperling
18,3.0,0.0,0.0,60.0,Haussperling
19,0.0,0.0,0.0,54.0,Haussperling
20,1.0,0.0,0.0,40.0,Haussperling
21,0.0,0.0,0.0,47.0,Haussperling
22,0.0,0.0,0.0,22.0,Haussperling
23,0.0,0.0,0.0,23.0,Haussperling
24,0.0,0.0,1.0,23.0,Haussperling
25,0.0,0.0,0.0,20.0,Haussperling
26,0.0,0.0,0.0,16.0,Haussperling
27,0.0,0.0,0.0,24.0,Haussperling
28,0.0,0.0,0.0,24.0,Haussperling
29,0.0,0.0,1.0,33.0,Haussperling
30,0.0,0.0,0.0,29.0,Haussperling
31,0.0,0.0,1.0,18.0,Haussperling
32,0.0,0.0,1.0,36.0,Haussperling
33,0.0,0.0,1.0,35.0,Haussperling
34,0.0,0.0,0.0,46.0,Haussperling
35,0.0,0.0,0.0,52.0,Haussperling
36,0.0,0.0,2.0,52.0,Haussperling
1,0.0,0.0,0.0,0.0,Hawaiigans
2,0.0,0.0,0.0,0.0,Hawaiigans
3,0.0,0.0,0.0,0.0,Hawaiigans
4,0.0,0.0,0.0,0.0,Hawaiigans
5,0.0,0.0,0.0,0.0,Hawaiigans
6,0.0,0.0,0.0,1.0,Hawaiigans
7,0.0,0.0,0.0,0.0,Hawaiigans
8,0.0,0.0,0.0,0.0,Hawaiigans
9,0.0,0.0,0.0,0.0,Hawaiigans
10,0.0,0.0,0.0,0.0,Hawaiigans
11,0.0,0.0,0.0,0.0,Hawaiigans
12,0.0,0.0,0.0,0.0,Hawaiigans
13,0.0,0.0,0.0,0.0,Hawaiigans
14,0.0,0.0,0.0,0.0,Hawaiigans
15,0.0,0.0,0.0,0.0,Hawaiigans
16,0.0,0.0,0.0,0.0,Hawaiigans
17,0.0,0.0,0.0,0.0,Hawaiigans
18,0.0,0.0,0.0,0.0,Hawaiigans
19,0.0,0.0,0.0,0.0,Hawaiigans
20,0.0,0.0,0.0,0.0,Hawaiigans
21,0.0,0.0,0.0,0.0,Hawaiigans
22,0.0,0.0,0.0,0.0,Hawaiigans
23,0.0,0.0,0.0,0.0,Hawaiigans
24,0.0,0.0,0.0,0.0,Hawaiigans
25,0.0,0.0,0.0,0.0,Hawaiigans
26,0.0,0.0,0.0,0.0,Hawaiigans
27,0.0,0.0,0.0,0.0,Hawaiigans
28,0.0,0.0,0.0,0.0,Hawaiigans
29,0.0,0.0,0.0,0.0,Hawaiigans
30,0.0,0.0,0.0,0.0,Hawaiigans
31,0.0,0.0,0.0,0.0,Hawaiigans
32,0.0,0.0,0.0,0.0,Hawaiigans
33,0.0,0.0,0.0,0.0,Hawaiigans
34,0.0,0.0,0.0,0.0,Hawaiigans
35,0.0,0.0,0.0,0.0,Hawaiigans
36,0.0,0.0,0.0,0.0,Hawaiigans
1,0.0,0.0,0.0,11.0,Heckenbraunelle
2,0.0,0.0,0.0,6.0,Heckenbraunelle
3,0.0,0.0,0.0,7.0,Heckenbraunelle
4,0.0,0.0,1.0,3.0,Heckenbraunelle
5,1.0,0.0,0.0,3.0,Heckenbraunelle
6,1.0,0.0,0.0,5.0,Heckenbraunelle
7,19.0,2.0,0.0,6.0,Heckenbraunelle
8,104.0,1.0,0.0,13.0,Heckenbraunelle
9,154.0,1.0,1.0,12.0,Heckenbraunelle
10,133.0,1.0,1.0,16.0,Heckenbraunelle
11,130.0,0.0,0.0,14.0,Heckenbraunelle
12,133.0,0.0,0.0,13.0,Heckenbraunelle
13,96.0,0.0,0.0,6.0,Heckenbraunelle
14,60.0,0.0,0.0,12.0,Heckenbraunelle
15,76.0,0.0,0.0,9.0,Heckenbraunelle
16,33.0,0.0,0.0,6.0,Heckenbraunelle
17,34.0,0.0,0.0,4.0,Heckenbraunelle
18,22.0,0.0,0.0,3.0,Heckenbraunelle
19,20.0,0.0,0.0,4.0,Heckenbraunelle
20,5.0,0.0,0.0,3.0,Heckenbraunelle
21,0.0,0.0,0.0,2.0,Heckenbraunelle
22,0.0,0.0,0.0,4.0,Heckenbraunelle
23,0.0,0.0,0.0,16.0,Heckenbraunelle
24,0.0,0.0,0.0,12.0,Heckenbraunelle
25,0.0,0.0,0.0,12.0,Heckenbraunelle
26,0.0,0.0,0.0,28.0,Heckenbraunelle
27,0.0,0.0,1.0,36.0,Heckenbraunelle
28,0.0,0.0,0.0,45.0,Heckenbraunelle
29,0.0,0.0,0.0,32.0,Heckenbraunelle
30,0.0,0.0,0.0,21.0,Heckenbraunelle
31,0.0,0.0,0.0,15.0,Heckenbraunelle
32,0.0,0.0,0.0,14.0,Heckenbraunelle
33,0.0,0.0,0.0,8.0,Heckenbraunelle
34,0.0,0.0,0.0,6.0,Heckenbraunelle
35,0.0,0.0,0.0,6.0,Heckenbraunelle
36,0.0,0.0,0.0,12.0,Heckenbraunelle
1,0.0,0.0,0.0,0.0,Heidelerche
2,0.0,0.0,0.0,0.0,Heidelerche
3,0.0,0.0,0.0,0.0,Heidelerche
4,0.0,0.0,0.0,0.0,Heidelerche
5,0.0,0.0,0.0,0.0,Heidelerche
6,0.0,0.0,0.0,5.0,Heidelerche
7,1.0,0.0,0.0,1.0,Heidelerche
8,0.0,1.0,0.0,0.0,Heidelerche
9,3.0,1.0,0.0,2.0,Heidelerche
10,1.0,1.0,0.0,0.0,Heidelerche
11,1.0,0.0,0.0,2.0,Heidelerche
12,2.0,1.0,0.0,0.0,Heidelerche
13,4.0,1.0,0.0,0.0,Heidelerche
14,1.0,0.0,0.0,0.0,Heidelerche
15,0.0,0.0,0.0,2.0,Heidelerche
16,0.0,0.0,0.0,0.0,Heidelerche
17,0.0,0.0,0.0,0.0,Heidelerche
18,0.0,0.0,0.0,0.0,Heidelerche
19,0.0,0.0,1.0,0.0,Heidelerche
20,0.0,0.0,0.0,0.0,Heidelerche
21,0.0,0.0,0.0,0.0,Heidelerche
22,0.0,0.0,0.0,1.0,Heidelerche
23,0.0,0.0,0.0,0.0,Heidelerche
24,0.0,0.0,0.0,0.0,Heidelerche
25,0.0,0.0,0.0,1.0,Heidelerche
26,0.0,0.0,0.0,0.0,Heidelerche
27,0.0,0.0,1.0,5.0,Heidelerche
28,0.0,0.0,0.0,31.0,Heidelerche
29,0.0,0.0,0.0,37.0,Heidelerche
30,0.0,0.0,0.0,16.0,Heidelerche
31,0.0,0.0,0.0,4.0,Heidelerche
32,0.0,0.0,0.0,2.0,Heidelerche
33,0.0,0.0,0.0,0.0,Heidelerche
34,0.0,0.0,0.0,0.0,Heidelerche
35,0.0,0.0,0.0,0.0,Heidelerche
36,0.0,0.0,0.0,0.0,Heidelerche
1,0.0,0.0,0.0,0.0,Heringsmöwe
2,0.0,0.0,0.0,3.0,Heringsmöwe
3,0.0,0.0,0.0,1.0,Heringsmöwe
4,0.0,0.0,0.0,1.0,Heringsmöwe
5,0.0,0.0,0.0,2.0,Heringsmöwe
6,0.0,0.0,0.0,0.0,Heringsmöwe
7,0.0,0.0,0.0,0.0,Heringsmöwe
8,0.0,0.0,0.0,1.0,Heringsmöwe
9,0.0,0.0,0.0,0.0,Heringsmöwe
10,0.0,0.0,0.0,0.0,Heringsmöwe
11,0.0,0.0,0.0,0.0,Heringsmöwe
12,0.0,0.0,0.0,0.0,Heringsmöwe
13,0.0,0.0,0.0,0.0,Heringsmöwe
14,0.0,0.0,0.0,0.0,Heringsmöwe
15,0.0,0.0,0.0,0.0,Heringsmöwe
16,0.0,0.0,0.0,0.0,Heringsmöwe
17,0.0,0.0,0.0,0.0,Heringsmöwe
18,0.0,0.0,0.0,0.0,Heringsmöwe
19,0.0,0.0,0.0,0.0,Heringsmöwe
20,0.0,0.0,0.0,0.0,Heringsmöwe
21,0.0,0.0,0.0,0.0,Heringsmöwe
22,0.0,0.0,0.0,0.0,Heringsmöwe
23,0.0,0.0,0.0,1.0,Heringsmöwe
24,0.0,0.0,0.0,0.0,Heringsmöwe
25,0.0,0.0,0.0,0.0,Heringsmöwe
26,0.0,0.0,0.0,1.0,Heringsmöwe
27,0.0,0.0,0.0,0.0,Heringsmöwe
28,0.0,0.0,0.0,0.0,Heringsmöwe
29,0.0,0.0,0.0,0.0,Heringsmöwe
30,0.0,0.0,0.0,0.0,Heringsmöwe
31,0.0,0.0,0.0,0.0,Heringsmöwe
32,0.0,0.0,0.0,0.0,Heringsmöwe
33,0.0,0.0,0.0,7.0,Heringsmöwe
34,0.0,0.0,0.0,2.0,Heringsmöwe
35,0.0,0.0,0.0,0.0,Heringsmöwe
36,0.0,0.0,0.0,0.0,Heringsmöwe
1,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
2,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
3,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
4,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
5,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
6,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
7,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
8,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
9,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
10,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
11,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
12,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
13,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
14,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
15,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
16,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
17,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
18,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
19,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
20,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
21,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
22,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
23,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
24,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
25,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
26,0.0,0.0,0.0,1.0,Heringsmöwe Unterart intermedius
27,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
28,0.0,0.0,0.0,0.0,Heringsmöwe Unterart intermedius
